,dir_name,image_name,augmentation,soft_max
11633,/data3/test_meta_learning/Orig/FlickrQF100,39335001504_89dcbe4a36_o.jpg,QF65,[0.00280148 0.99719846]
11634,/data3/test_meta_learning/Orig/FlickrQF100,3543032419_37f4582ed2_o_d.jpg,QF65,[0.01172703 0.98827296]
11635,/data3/test_meta_learning/Orig/FlickrQF100,30953050397_60f2256641_o.jpg,QF65,[3.5070614e-05 9.9996495e-01]
11636,/data3/test_meta_learning/Orig/FlickrQF100,38688526025_d9cf8646b9_o.jpg,QF65,[0.40725696 0.5927431 ]
11637,/data3/test_meta_learning/Orig/FlickrQF100,31775204007_2ea75c4d6e_o.jpg,QF65,[1.1110944e-05 9.9998891e-01]
11638,/data3/test_meta_learning/Orig/FlickrQF100,38390078045_9c1451243b_o.jpg,QF65,[0.01026721 0.9897328 ]
11639,/data3/test_meta_learning/Orig/FlickrQF100,39104694114_827c0135e6_o.jpg,QF65,[1.6628685e-06 9.9999833e-01]
11640,/data3/test_meta_learning/Orig/FlickrQF100,45734726624_e49c9dc620_o.jpg,QF65,[3.6583779e-07 9.9999964e-01]
11641,/data3/test_meta_learning/Orig/FlickrQF100,39861476205_d30f902026_o.jpg,QF65,[7.1027398e-04 9.9928975e-01]
11642,/data3/test_meta_learning/Orig/FlickrQF100,27027647838_b2bcd1530f_o.jpg,QF65,[0.00813825 0.9918617 ]
11643,/data3/test_meta_learning/Orig/FlickrQF100,30504761830_6ceed6ee19_o.jpg,QF65,[0.00455508 0.9954449 ]
11644,/data3/test_meta_learning/Orig/FlickrQF100,34903863206_c37a19dbd8_o.jpg,QF65,[1.5074033e-05 9.9998498e-01]
11645,/data3/test_meta_learning/Orig/FlickrQF100,40275577183_90bb40fb11_o.jpg,QF65,[9.2282670e-07 9.9999905e-01]
11646,/data3/test_meta_learning/Orig/FlickrQF100,2968617686_b79f2f81b2_o_d.jpg,QF65,[3.8035872e-04 9.9961960e-01]
11647,/data3/test_meta_learning/Orig/FlickrQF100,13297834523_76dc9b5543_o.jpg,QF65,[0.13941374 0.8605862 ]
11648,/data3/test_meta_learning/Orig/FlickrQF100,5034054569_424c5d3210_o_d.jpg,QF65,[1.3633145e-06 9.9999869e-01]
11649,/data3/test_meta_learning/Orig/FlickrQF100,30293572557_bd8666670f_o.jpg,QF65,[2.7478267e-05 9.9997246e-01]
11650,/data3/test_meta_learning/Orig/FlickrQF100,18332913638_c50211c14d_o.jpg,QF65,[0.21197097 0.788029  ]
11651,/data3/test_meta_learning/Orig/FlickrQF100,6351083387_24ae8dde3b_o_d.jpg,QF65,[1.1233416e-05 9.9998879e-01]
11652,/data3/test_meta_learning/Orig/FlickrQF100,36471236411_73f388a725_o.jpg,QF65,[0.0023245 0.9976755]
11653,/data3/test_meta_learning/Orig/FlickrQF100,5214803405_187edfc094_o_d.jpg,QF65,[1.790972e-05 9.999821e-01]
11654,/data3/test_meta_learning/Orig/FlickrQF100,22498987544_bf70e14750_o.jpg,QF65,[0.01233412 0.9876659 ]
11655,/data3/test_meta_learning/Orig/FlickrQF100,45135602295_28e589384a_o.jpg,QF65,[3.674774e-06 9.999963e-01]
11656,/data3/test_meta_learning/Orig/FlickrQF100,8698077152_2acce203d8_o_d.jpg,QF65,[4.6752588e-04 9.9953246e-01]
11657,/data3/test_meta_learning/Orig/FlickrQF100,46144212722_3e0d0e27cf_o.jpg,QF65,[0.01774754 0.9822525 ]
11658,/data3/test_meta_learning/Orig/FlickrQF100,12734261904_64e6744a59_o.jpg,QF65,[1.7902008e-06 9.9999821e-01]
11659,/data3/test_meta_learning/Orig/FlickrQF100,4120182009_e2ecf48775_o_d.jpg,QF65,[5.185076e-11 1.000000e+00]
11660,/data3/test_meta_learning/Orig/FlickrQF100,8875464995_5ca29e058e_o_d.jpg,QF65,[2.4483306e-05 9.9997556e-01]
11661,/data3/test_meta_learning/Orig/FlickrQF100,28193061998_1ec2eedb22_o.jpg,QF65,[0.2293119 0.7706881]
11662,/data3/test_meta_learning/Orig/FlickrQF100,4418267899_3499afbd0c_o_d.jpg,QF65,[1.12876055e-08 1.00000000e+00]
11663,/data3/test_meta_learning/Orig/FlickrQF100,14612469444_e8ae305389_o.jpg,QF65,[0.6528558  0.34714416]
11664,/data3/test_meta_learning/Orig/FlickrQF100,14168713805_7d5d2dcb2c_o.jpg,QF65,[1.1191649e-05 9.9998879e-01]
11665,/data3/test_meta_learning/Orig/FlickrQF100,7670108732_5dfd912d50_o_d.jpg,QF65,[2.6869818e-04 9.9973124e-01]
11666,/data3/test_meta_learning/Orig/FlickrQF100,47192428842_3769a50572_o.jpg,QF65,[0.0040291 0.9959709]
11667,/data3/test_meta_learning/Orig/FlickrQF100,41074855091_2434df30f7_o.jpg,QF65,[7.0081628e-04 9.9929917e-01]
11668,/data3/test_meta_learning/Orig/FlickrQF100,37105615004_285fb97d04_o.jpg,QF65,[0.00321076 0.9967892 ]
11669,/data3/test_meta_learning/Orig/FlickrQF100,46170235782_7c34d29b2e_o.jpg,QF65,[3.0790161e-05 9.9996924e-01]
11670,/data3/test_meta_learning/Orig/FlickrQF100,5562420628_8f1b06c108_o_d.jpg,QF65,[2.2433122e-04 9.9977571e-01]
11671,/data3/test_meta_learning/Orig/FlickrQF100,9444325610_e047494908_o.jpg,QF65,[1.1393233e-06 9.9999881e-01]
11672,/data3/test_meta_learning/Orig/FlickrQF100,31990999248_88c208874d_o.jpg,QF65,[0.00445864 0.9955414 ]
11673,/data3/test_meta_learning/Orig/FlickrQF100,40724719941_ab5f5a0e5f_o.jpg,QF65,[0.05731659 0.9426834 ]
11674,/data3/test_meta_learning/Orig/FlickrQF100,11957554866_d97ab00daa_o_d.jpg,QF65,[1.05058085e-07 9.99999881e-01]
11675,/data3/test_meta_learning/Orig/FlickrQF100,7712500328_9820c813c1_o.jpg,QF65,[0.00480607 0.9951939 ]
11676,/data3/test_meta_learning/Orig/FlickrQF100,7406337954_c0067a5e42_o.jpg,QF65,[6.0426514e-04 9.9939573e-01]
11677,/data3/test_meta_learning/Orig/FlickrQF100,46377150141_c0769375c6_o.jpg,QF65,[1.1102608e-08 1.0000000e+00]
11678,/data3/test_meta_learning/Orig/FlickrQF100,13781351145_e93772801c_o_d.jpg,QF65,[1.4603487e-04 9.9985397e-01]
11679,/data3/test_meta_learning/Orig/FlickrQF100,3854102414_cfd6f27821_o_d.jpg,QF65,[5.8728310e-06 9.9999416e-01]
11680,/data3/test_meta_learning/Orig/FlickrQF100,41988439655_7142723d85_o.jpg,QF65,[0.01809655 0.98190343]
11681,/data3/test_meta_learning/Orig/FlickrQF100,46919206172_ac11317d65_o.jpg,QF65,[4.887190e-05 9.999511e-01]
11682,/data3/test_meta_learning/Orig/FlickrQF100,40349274302_a80fceda74_o.jpg,QF65,[2.0581658e-07 9.9999976e-01]
11683,/data3/test_meta_learning/Orig/FlickrQF100,38874482260_a13c4f15fe_o.jpg,QF65,[3.7094407e-05 9.9996293e-01]
11684,/data3/test_meta_learning/Orig/FlickrQF100,47032343321_5a98ba6353_o.jpg,QF65,[1.5940055e-05 9.9998403e-01]
11685,/data3/test_meta_learning/Orig/FlickrQF100,9492911282_f9393551f0_o.jpg,QF65,[1.1204216e-04 9.9988794e-01]
11686,/data3/test_meta_learning/Orig/FlickrQF100,24677689879_d0c70c4a8a_o.jpg,QF65,[1.7824983e-05 9.9998212e-01]
11687,/data3/test_meta_learning/Orig/FlickrQF100,14686232720_1f666f8224_o.jpg,QF65,[1.2422024e-05 9.9998760e-01]
11688,/data3/test_meta_learning/Orig/FlickrQF100,32053017000_d120c3bdfb_o.jpg,QF65,[0.02459792 0.97540206]
11689,/data3/test_meta_learning/Orig/FlickrQF100,18316887868_8aa420b4a0_o.jpg,QF65,[4.6186895e-07 9.9999952e-01]
11690,/data3/test_meta_learning/Orig/FlickrQF100,4430125943_586f719528_o_d.jpg,QF65,[4.1022091e-07 9.9999964e-01]
11691,/data3/test_meta_learning/Orig/FlickrQF100,45280019074_614a7d8489_o.jpg,QF65,[0.1706247 0.8293753]
11692,/data3/test_meta_learning/Orig/FlickrQF100,8379691637_b2dd6dcddc_o_d.jpg,QF65,[4.7266408e-06 9.9999523e-01]
11693,/data3/test_meta_learning/Orig/FlickrQF100,24846409686_a94703f94b_o.jpg,QF65,[4.0794873e-08 1.0000000e+00]
11694,/data3/test_meta_learning/Orig/FlickrQF100,32979865718_53970bdc41_o.jpg,QF65,[3.1926247e-06 9.9999678e-01]
11695,/data3/test_meta_learning/Orig/FlickrQF100,146875697_89c35b8656_o_d.jpg,QF65,[0.00596531 0.9940347 ]
11696,/data3/test_meta_learning/Orig/FlickrQF100,431922140_8dbd397390_o_d.jpg,QF65,[1.4347298e-04 9.9985647e-01]
11697,/data3/test_meta_learning/Orig/FlickrQF100,31096354812_885e0eb8ce_o.jpg,QF65,[1.4095726e-04 9.9985898e-01]
11698,/data3/test_meta_learning/Orig/FlickrQF100,7914799080_ec9260d2d3_o_d.jpg,QF65,[8.522855e-08 9.999999e-01]
11699,/data3/test_meta_learning/Orig/FlickrQF100,8644268714_7b4e89c185_o_d.jpg,QF65,[1.240865e-04 9.998759e-01]
11700,/data3/test_meta_learning/Orig/FlickrQF100,26270321198_f4d0781768_o.jpg,QF65,[0.00670864 0.9932914 ]
11701,/data3/test_meta_learning/Orig/FlickrQF100,4233432189_8a3a5fa4d0_o_d.jpg,QF65,[0.00381582 0.9961842 ]
11702,/data3/test_meta_learning/Orig/FlickrQF100,41716516350_8b37a9e6c7_o.jpg,QF65,[6.8478618e-04 9.9931526e-01]
11703,/data3/test_meta_learning/Orig/FlickrQF100,18460083883_7976d361e0_o.jpg,QF65,[0.2556514  0.74434865]
11704,/data3/test_meta_learning/Orig/FlickrQF100,5060979463_7e824e5acc_o_d.jpg,QF65,[1.0644845e-07 9.9999988e-01]
11705,/data3/test_meta_learning/Orig/FlickrQF100,126927559_27e9c89f66_o_d.jpg,QF65,[1.0609956e-08 1.0000000e+00]
11706,/data3/test_meta_learning/Orig/FlickrQF100,4627360645_d8f8ae22d4_o_d.jpg,QF65,[0.07652184 0.9234782 ]
11707,/data3/test_meta_learning/Orig/FlickrQF100,5637448754_2248b9b358_o_d.jpg,QF65,[1.9471348e-07 9.9999976e-01]
11708,/data3/test_meta_learning/Orig/FlickrQF100,31895553037_27fedc8a34_o.jpg,QF65,[0.00710401 0.992896  ]
11709,/data3/test_meta_learning/Orig/FlickrQF100,203901489_4e70beeda0_o_d.jpg,QF65,[9.6135063e-06 9.9999034e-01]
11710,/data3/test_meta_learning/Orig/FlickrQF100,3607794163_5a01f77cae_o_d.jpg,QF65,[1.7642327e-07 9.9999988e-01]
11711,/data3/test_meta_learning/Orig/FlickrQF100,35846573061_70d1817710_o.jpg,QF65,[0.00579735 0.9942027 ]
11712,/data3/test_meta_learning/Orig/FlickrQF100,31695373518_7a00a48c25_o.jpg,QF65,[2.4564570e-04 9.9975437e-01]
11713,/data3/test_meta_learning/Orig/FlickrQF100,40481527332_644b01d254_o.jpg,QF65,[4.9835076e-06 9.9999499e-01]
11714,/data3/test_meta_learning/Orig/FlickrQF100,44302794350_d031a648a6_o.jpg,QF65,[8.196972e-05 9.999180e-01]
11715,/data3/test_meta_learning/Orig/FlickrQF100,46514630654_735f30ac05_o.jpg,QF65,[0.06834145 0.93165857]
11716,/data3/test_meta_learning/Orig/FlickrQF100,226371547_282d5d19f9_o_d.jpg,QF65,[6.8763154e-07 9.9999928e-01]
11717,/data3/test_meta_learning/Orig/FlickrQF100,30855691362_23367602b0_o.jpg,QF65,[9.3952003e-05 9.9990606e-01]
11718,/data3/test_meta_learning/Orig/FlickrQF100,7230248380_038d736af0_o_d.jpg,QF65,[1.1583472e-06 9.9999881e-01]
11719,/data3/test_meta_learning/Orig/FlickrQF100,5540662563_342a87f81c_o_d.jpg,QF65,[9.6110921e-07 9.9999905e-01]
11720,/data3/test_meta_learning/Orig/FlickrQF100,9066327855_2f17b7fe29_o_d.jpg,QF65,[0.9827434  0.01725658]
11721,/data3/test_meta_learning/Orig/FlickrQF100,33247923603_98ebf0d04b_o.jpg,QF65,[5.714302e-06 9.999943e-01]
11722,/data3/test_meta_learning/Orig/FlickrQF100,2606951227_54d66f3462_o_d.jpg,QF65,[9.597996e-08 9.999999e-01]
11723,/data3/test_meta_learning/Orig/FlickrQF100,14844285849_69134428d5_o.jpg,QF65,[1.2490142e-08 1.0000000e+00]
11724,/data3/test_meta_learning/Orig/FlickrQF100,46179154642_b7e544d838_o.jpg,QF65,[2.0040559e-04 9.9979967e-01]
11725,/data3/test_meta_learning/Orig/FlickrQF100,7164485928_2f77ced430_o.jpg,QF65,[1.6244694e-04 9.9983752e-01]
11726,/data3/test_meta_learning/Orig/FlickrQF100,26100873318_d66c6ee304_o.jpg,QF65,[4.6804278e-05 9.9995315e-01]
11727,/data3/test_meta_learning/Orig/FlickrQF100,8481099934_6600a3c635_o_d.jpg,QF65,[0.00195558 0.9980444 ]
11728,/data3/test_meta_learning/Orig/FlickrQF100,8708268828_eff985f913_o_d.jpg,QF65,[1.9811772e-04 9.9980193e-01]
11729,/data3/test_meta_learning/Orig/FlickrQF100,25081062258_13f0f22cb7_o.jpg,QF65,[0.01928771 0.9807123 ]
11730,/data3/test_meta_learning/Orig/FlickrQF100,31187361417_6c0f941a34_o.jpg,QF65,[0.01785702 0.982143  ]
11731,/data3/test_meta_learning/Orig/FlickrQF100,5818060509_7531cf012a_o_d.jpg,QF65,[2.9051895e-05 9.9997091e-01]
11732,/data3/test_meta_learning/Orig/FlickrQF100,29798604411_ef7b2180f9_o.jpg,QF65,[1.9013862e-05 9.9998093e-01]
11733,/data3/test_meta_learning/Orig/FlickrQF100,25695164162_ecece7465c_o.jpg,QF65,[1.4398585e-04 9.9985600e-01]
11734,/data3/test_meta_learning/Orig/FlickrQF100,39462435901_b0808a0ddf_o.jpg,QF65,[0.9843126  0.01568744]
11735,/data3/test_meta_learning/Orig/FlickrQF100,8773689535_db91c758bf_o.jpg,QF65,[0.00718719 0.9928128 ]
11736,/data3/test_meta_learning/Orig/FlickrQF100,25330551037_d2e23613f1_o.jpg,QF65,[7.3912018e-04 9.9926084e-01]
11737,/data3/test_meta_learning/Orig/FlickrQF100,7576388296_b91bff271c_o_d.jpg,QF65,[1.0565895e-07 9.9999988e-01]
11738,/data3/test_meta_learning/Orig/FlickrQF100,22446970344_35e01f0e40_o.jpg,QF65,[3.7301913e-07 9.9999964e-01]
11739,/data3/test_meta_learning/Orig/FlickrQF100,44963130051_ec0a2587c9_o.jpg,QF65,[1.26399555e-05 9.99987364e-01]
11740,/data3/test_meta_learning/Orig/FlickrQF100,45214382294_6b45efcb3c_o.jpg,QF65,[0.02338209 0.97661793]
11741,/data3/test_meta_learning/Orig/FlickrQF100,4948914141_5538c0bf48_o_d.jpg,QF65,[2.3397433e-05 9.9997663e-01]
11742,/data3/test_meta_learning/Orig/FlickrQF100,8902923004_74acccf3e7_o_d.jpg,QF65,[0.00102146 0.9989786 ]
11743,/data3/test_meta_learning/Orig/FlickrQF100,35814676354_e81e092068_o.jpg,QF65,[1.4858464e-04 9.9985135e-01]
11744,/data3/test_meta_learning/Orig/FlickrQF100,6291610961_213611681a_o_d.jpg,QF65,[0.00143431 0.99856573]
11745,/data3/test_meta_learning/Orig/FlickrQF100,13892813550_7312fc10cf_o.jpg,QF65,[0.05398671 0.9460133 ]
11746,/data3/test_meta_learning/Orig/FlickrQF100,3246520879_6077f990d5_o_d.jpg,QF65,[8.3794002e-06 9.9999166e-01]
11747,/data3/test_meta_learning/Orig/FlickrQF100,14270259929_d40c24c5c2_o.jpg,QF65,[1.8036241e-07 9.9999976e-01]
11748,/data3/test_meta_learning/Orig/FlickrQF100,7193936398_54754a0038_o_d.jpg,QF65,[0.43179953 0.56820047]
11749,/data3/test_meta_learning/Orig/FlickrQF100,14932298575_71856db5da_o.jpg,QF65,[1.8318028e-08 1.0000000e+00]
11750,/data3/test_meta_learning/Orig/FlickrQF100,36412471806_4ea6425e3b_o.jpg,QF65,[1.8306264e-07 9.9999976e-01]
11751,/data3/test_meta_learning/Orig/FlickrQF100,31939187907_1b628ceb6b_o.jpg,QF65,[1.2234713e-06 9.9999881e-01]
11752,/data3/test_meta_learning/Orig/FlickrQF100,46876644612_33390812e7_o.jpg,QF65,[0.00294023 0.99705976]
11753,/data3/test_meta_learning/Orig/FlickrQF100,142331652_0a020c2390_o.jpg,QF65,[9.8139084e-05 9.9990189e-01]
11754,/data3/test_meta_learning/Orig/FlickrQF100,9733486506_71d74d2730_o_d.jpg,QF65,[3.2899034e-06 9.9999666e-01]
11755,/data3/test_meta_learning/Orig/FlickrQF100,4716217346_27cf3dca52_o_d.jpg,QF65,[4.339859e-08 1.000000e+00]
11756,/data3/test_meta_learning/Orig/FlickrQF100,2355567006_5c3bb49bc5_o_d.jpg,QF65,[1.4261423e-04 9.9985731e-01]
11757,/data3/test_meta_learning/Orig/FlickrQF100,13869499243_6de56e3f13_o.jpg,QF65,[0.02166827 0.9783318 ]
11758,/data3/test_meta_learning/Orig/FlickrQF100,35313520760_1de27123f4_o.jpg,QF65,[4.020914e-05 9.999598e-01]
11759,/data3/test_meta_learning/Orig/FlickrQF100,416347700_8de1b27f84_o_d.jpg,QF65,[1.5533258e-05 9.9998450e-01]
11760,/data3/test_meta_learning/Orig/FlickrQF100,8262809714_10eb3af2f5_o_d.jpg,QF65,[1.00324215e-07 9.99999881e-01]
11761,/data3/test_meta_learning/Orig/FlickrQF100,11690556436_39846f6194_o.jpg,QF65,[1.3115134e-10 1.0000000e+00]
11762,/data3/test_meta_learning/Orig/FlickrQF100,5120300708_cbe159aa87_o_d.jpg,QF65,[1.3506138e-09 1.0000000e+00]
11763,/data3/test_meta_learning/Orig/FlickrQF100,42847702654_4b88468c88_o.jpg,QF65,[0.00451038 0.99548966]
11764,/data3/test_meta_learning/Orig/FlickrQF100,5754654625_01c236cd38_o.jpg,QF65,[5.050529e-06 9.999950e-01]
11765,/data3/test_meta_learning/Orig/FlickrQF100,4174722956_e426356f50_o_d.jpg,QF65,[1.5202227e-06 9.9999845e-01]
11766,/data3/test_meta_learning/Orig/FlickrQF100,14373218499_68b68accea_o.jpg,QF65,[7.8121766e-06 9.9999213e-01]
11767,/data3/test_meta_learning/Orig/FlickrQF100,42166064671_606cf89eef_o.jpg,QF65,[0.7098505  0.29014948]
11768,/data3/test_meta_learning/Orig/FlickrQF100,4700695641_97a1888b3b_o_d.jpg,QF65,[7.4164973e-06 9.9999261e-01]
11769,/data3/test_meta_learning/Orig/FlickrQF100,3923352367_2aeff717c2_o_d.jpg,QF65,[7.267767e-05 9.999273e-01]
11770,/data3/test_meta_learning/Orig/FlickrQF100,10512825025_dc8b447c4a_o_d.jpg,QF65,[1.719661e-04 9.998280e-01]
11771,/data3/test_meta_learning/Orig/FlickrQF100,11663578874_cf9d742c20_o.jpg,QF65,[6.1962055e-07 9.9999940e-01]
11772,/data3/test_meta_learning/Orig/FlickrQF100,41904536081_a64a0f6d6c_o.jpg,QF65,[2.6670180e-04 9.9973327e-01]
11773,/data3/test_meta_learning/Orig/FlickrQF100,12188077794_7cdc04ccae_o.jpg,QF65,[0.8906405  0.10935952]
11774,/data3/test_meta_learning/Orig/FlickrQF100,6071899201_f7846ff631_o_d.jpg,QF65,[3.3351583e-07 9.9999964e-01]
11775,/data3/test_meta_learning/Orig/FlickrQF100,6163540085_95ef97c7e8_o_d.jpg,QF65,[5.6425966e-07 9.9999940e-01]
11776,/data3/test_meta_learning/Orig/FlickrQF100,21227628820_6870dc1c53_o.jpg,QF65,[0.06103537 0.93896466]
11777,/data3/test_meta_learning/Orig/FlickrQF100,6409750607_a2cc47fd53_o_d.jpg,QF65,[3.1936067e-04 9.9968064e-01]
11778,/data3/test_meta_learning/Orig/FlickrQF100,14982427022_63e09d88c4_o.jpg,QF65,[6.1284658e-04 9.9938715e-01]
11779,/data3/test_meta_learning/Orig/FlickrQF100,30550536693_c8bfd86f12_o.jpg,QF65,[0.017998 0.982002]
11780,/data3/test_meta_learning/Orig/FlickrQF100,46288393612_b41ca8ec8d_o.jpg,QF65,[6.6585417e-06 9.9999332e-01]
11781,/data3/test_meta_learning/Orig/FlickrQF100,16997814490_0b3b40949b_o.jpg,QF65,[1.7586448e-05 9.9998236e-01]
11782,/data3/test_meta_learning/Orig/FlickrQF100,15240991532_19b00f1c90_o.jpg,QF65,[6.071228e-10 1.000000e+00]
11783,/data3/test_meta_learning/Orig/FlickrQF100,15173881615_6c2b982f9f_o.jpg,QF65,[9.442203e-08 9.999999e-01]
11784,/data3/test_meta_learning/Orig/FlickrQF100,35363536960_2af9ed2a0a_o.jpg,QF65,[5.2071532e-06 9.9999475e-01]
11785,/data3/test_meta_learning/Orig/FlickrQF100,40345311803_8183fe0cf7_o.jpg,QF65,[0.00100317 0.9989968 ]
11786,/data3/test_meta_learning/Orig/FlickrQF100,29302934368_140310e50e_o.jpg,QF65,[8.666702e-06 9.999913e-01]
11787,/data3/test_meta_learning/Orig/FlickrQF100,46480707565_8bbf74e416_o.jpg,QF65,[0.0111391 0.9888609]
11788,/data3/test_meta_learning/Orig/FlickrQF100,46573130902_1ed6e4cefa_o.jpg,QF65,[3.2706582e-06 9.9999678e-01]
11789,/data3/test_meta_learning/Orig/FlickrQF100,5741350935_f1facb6f95_o.jpg,QF65,[1.4498349e-07 9.9999988e-01]
11790,/data3/test_meta_learning/Orig/FlickrQF100,29828184543_0289255bb6_o.jpg,QF65,[0.00106124 0.99893874]
11791,/data3/test_meta_learning/Orig/FlickrQF100,32625936916_7a29e060ed_o.jpg,QF65,[1.229165e-04 9.998771e-01]
11792,/data3/test_meta_learning/Orig/FlickrQF100,31592935513_89641de162_o.jpg,QF65,[2.1912203e-06 9.9999785e-01]
11793,/data3/test_meta_learning/Orig/FlickrQF100,8225433112_69860fdabb_o_d.jpg,QF65,[2.1960570e-06 9.9999785e-01]
11794,/data3/test_meta_learning/Orig/FlickrQF100,3748539381_a295959d10_o_d.jpg,QF65,[0.02958923 0.97041076]
11795,/data3/test_meta_learning/Orig/FlickrQF100,7860905786_0a2f4eb17e_o_d.jpg,QF65,[9.885812e-13 1.000000e+00]
11796,/data3/test_meta_learning/Orig/FlickrQF100,5523927451_84b8cff3b4_o_d.jpg,QF65,[1.4082055e-05 9.9998593e-01]
11797,/data3/test_meta_learning/Orig/FlickrQF100,46849310501_95304210b8_o.jpg,QF65,[0.00179917 0.9982008 ]
11798,/data3/test_meta_learning/Orig/FlickrQF100,9709983019_bf0c44676f_o.jpg,QF65,[4.7939744e-07 9.9999952e-01]
11799,/data3/test_meta_learning/Orig/FlickrQF100,3335786765_9f3a1e6401_o_d.jpg,QF65,[9.990128e-01 9.871097e-04]
11800,/data3/test_meta_learning/Orig/FlickrQF100,2741357401_6f30683603_o_d.jpg,QF65,[1.471057e-10 1.000000e+00]
11801,/data3/test_meta_learning/Orig/FlickrQF100,7348595540_d3a17fda77_o.jpg,QF65,[3.8460463e-08 1.0000000e+00]
11802,/data3/test_meta_learning/Orig/FlickrQF100,17320752392_b4e7044e42_o.jpg,QF65,[7.3867994e-08 9.9999988e-01]
11803,/data3/test_meta_learning/Orig/FlickrQF100,326884193_298f565912_o_d.jpg,QF65,[0.05850051 0.9414995 ]
11804,/data3/test_meta_learning/Orig/FlickrQF100,26225170717_3091ffabcd_o.jpg,QF65,[0.72288924 0.2771107 ]
11805,/data3/test_meta_learning/Orig/FlickrQF100,16458713104_16359e72f5_o.jpg,QF65,[2.3886669e-06 9.9999762e-01]
11806,/data3/test_meta_learning/Orig/FlickrQF100,7438341408_2bb1993eef_o.jpg,QF65,[2.5677815e-05 9.9997437e-01]
11807,/data3/test_meta_learning/Orig/FlickrQF100,38412128506_893f061980_o.jpg,QF65,[0.00735359 0.99264646]
11808,/data3/test_meta_learning/Orig/FlickrQF100,7394720546_a0a52b8741_o.jpg,QF65,[3.479534e-08 1.000000e+00]
11809,/data3/test_meta_learning/Orig/FlickrQF100,45951168055_02581f5ab2_o.jpg,QF65,[2.7518523e-05 9.9997246e-01]
11810,/data3/test_meta_learning/Orig/FlickrQF100,46049525881_f5b69e1070_o.jpg,QF65,[3.5533577e-04 9.9964464e-01]
11811,/data3/test_meta_learning/Orig/FlickrQF100,30853128647_855523b5da_o.jpg,QF65,[0.00867241 0.9913276 ]
11812,/data3/test_meta_learning/Orig/FlickrQF100,15120000795_bbc6f208d3_o.jpg,QF65,[1.1012195e-05 9.9998903e-01]
11813,/data3/test_meta_learning/Orig/FlickrQF100,43625347015_86c55557ea_o.jpg,QF65,[3.5580168e-05 9.9996448e-01]
11814,/data3/test_meta_learning/Orig/FlickrQF100,35046911422_63d8030384_o.jpg,QF65,[2.9125813e-04 9.9970871e-01]
11815,/data3/test_meta_learning/Orig/FlickrQF100,5522322148_f9465514ab_o_d.jpg,QF65,[0.00134987 0.99865013]
11816,/data3/test_meta_learning/Orig/FlickrQF100,242676275_3e59c8de6f_o_d.jpg,QF65,[6.5459829e-04 9.9934536e-01]
11817,/data3/test_meta_learning/Orig/FlickrQF100,870259097_2257fdad82_o_d.jpg,QF65,[0.00369226 0.99630773]
11818,/data3/test_meta_learning/Orig/FlickrQF100,7502046094_24873d7a44_o_d.jpg,QF65,[7.9986115e-05 9.9992001e-01]
11819,/data3/test_meta_learning/Orig/FlickrQF100,5118744559_b5ddd9c96a_o_d.jpg,QF65,[5.3182288e-05 9.9994683e-01]
11820,/data3/test_meta_learning/Orig/FlickrQF100,14533327941_dd375f9de0_o.jpg,QF65,[7.535792e-09 1.000000e+00]
11821,/data3/test_meta_learning/Orig/FlickrQF100,9735931988_fa4525310b_o.jpg,QF65,[0.40752494 0.59247506]
11822,/data3/test_meta_learning/Orig/FlickrQF100,44311769_022a755801_o_d.jpg,QF65,[1.5661405e-07 9.9999988e-01]
11823,/data3/test_meta_learning/Orig/FlickrQF100,46409757272_e10ea6d14c_o.jpg,QF65,[3.5008696e-08 1.0000000e+00]
11824,/data3/test_meta_learning/Orig/FlickrQF100,30121720021_66d5cdb43e_o.jpg,QF65,[4.8407233e-05 9.9995160e-01]
11825,/data3/test_meta_learning/Orig/FlickrQF100,26466434968_bbd7a918e3_o.jpg,QF65,[3.8304020e-07 9.9999964e-01]
11826,/data3/test_meta_learning/Orig/FlickrQF100,1196567762_2ad0ee6cb4_o_d.jpg,QF65,[2.1061947e-05 9.9997890e-01]
11827,/data3/test_meta_learning/Orig/FlickrQF100,35760385782_775cb4cc57_o.jpg,QF65,[0.98563415 0.01436587]
11828,/data3/test_meta_learning/Orig/FlickrQF100,14772119117_2015e1d0c3_o.jpg,QF65,[2.598516e-08 1.000000e+00]
11829,/data3/test_meta_learning/Orig/FlickrQF100,9066169647_49f895390e_o.jpg,QF65,[3.1570269e-09 1.0000000e+00]
11830,/data3/test_meta_learning/Orig/FlickrQF100,43552810361_1c843dbaab_o.jpg,QF65,[5.766060e-07 9.999994e-01]
11831,/data3/test_meta_learning/Orig/FlickrQF100,4071235037_261e4524bd_o_d.jpg,QF65,[2.4506013e-08 1.0000000e+00]
11832,/data3/test_meta_learning/Orig/FlickrQF100,30354680287_fc03a3819b_o.jpg,QF65,[6.0153866e-06 9.9999404e-01]
11833,/data3/test_meta_learning/Orig/FlickrQF100,1874794707_801e2cd14f_o_d.jpg,QF65,[0.02703746 0.97296256]
11834,/data3/test_meta_learning/Orig/FlickrQF100,5785452353_8cfce2a1d4_o_d.jpg,QF65,[5.5118677e-11 1.0000000e+00]
11835,/data3/test_meta_learning/Orig/FlickrQF100,30952727648_6d92df770f_o.jpg,QF65,[0.3276497 0.6723503]
